ticker,dia,n_mensajes,finbert,probe,vader
DIS,2020-11-05,20,-0.1205,0.1962,0.0522
DIS,2020-11-06,20,-0.0005,0.3868,0.0952
DIS,2020-11-07,20,-0.054,0.415,0.0374
DIS,2020-11-08,20,0.0924,0.2276,0.0658
DIS,2020-11-09,20,-0.0292,0.302,0.0483
DIS,2020-11-10,20,0.1149,0.3351,0.1415
DIS,2020-11-11,20,0.0003,0.2003,0.0055
DIS,2020-11-12,20,-0.1,0.3872,0.0549
DIS,2020-11-13,20,0.1178,0.4508,0.0901
DIS,2020-11-14,20,0.1265,0.2682,0.0905
DIS,2020-11-15,20,0.0313,0.3584,0.035
DIS,2020-11-16,20,-0.0046,0.3103,0.0385
DIS,2020-11-17,20,-0.0833,0.2245,0.053
DIS,2020-11-18,20,-0.0339,0.3409,0.0626
DIS,2020-11-19,20,0.0321,0.0997,0.1319
DIS,2020-11-20,20,-0.0576,0.2198,0.0712
DIS,2020-11-21,20,0.0086,0.2816,0.1027
DIS,2020-11-22,20,0.1894,0.2278,0.0807
DIS,2020-11-23,20,0.0951,0.1354,0.0506
DIS,2020-11-24,20,0.0453,0.2746,0.0472
DIS,2020-11-25,20,0.042,0.3234,0.0503
DIS,2020-11-26,20,-0.2073,0.1301,0.0244
DIS,2020-11-27,20,-0.0239,0.3203,0.0932
DIS,2020-11-28,20,0.0371,0.3651,0.115
DIS,2020-11-29,20,-0.0991,0.2388,0.0654
DIS,2020-11-30,20,0.1803,0.5405,0.1471
DIS,2020-12-01,20,-0.0514,0.4148,0.0308
DIS,2020-12-02,20,-0.1143,0.0148,0.046
DIS,2020-12-03,20,0.0601,0.5208,0.0929
DIS,2020-12-04,20,-0.0192,0.1085,0.075
DIS,2020-12-05,20,0.0759,0.2267,0.0982
DIS,2020-12-06,20,0.0964,0.3981,0.095
DIS,2020-12-07,20,-0.0287,0.0562,0.0391
DIS,2020-12-08,20,-0.0136,0.2507,0.0762
DIS,2020-12-09,20,0.1896,0.4044,0.0462
DIS,2020-12-10,20,0.1215,0.38,0.1569
DIS,2020-12-11,20,0.0892,0.3342,0.0873
DIS,2020-12-12,20,0.0115,0.2306,0.0591
DIS,2020-12-13,20,0.0097,0.3157,0.057
DIS,2020-12-14,20,-0.0784,0.1971,-0.0168
DIS,2020-12-15,20,0.0406,0.1856,0.0407
DIS,2020-12-16,20,0.1241,0.302,-0.0393
DIS,2020-12-17,20,0.1332,0.3068,0.0532
DIS,2020-12-18,20,0.1278,0.4079,0.0664
DIS,2020-12-19,20,-0.0386,0.1547,0.0183
DIS,2020-12-20,20,0.0454,0.1698,0.0672
DIS,2020-12-21,20,0.0907,0.2568,0.0656
DIS,2020-12-22,20,0.0243,0.2291,0.07
DIS,2020-12-23,20,-0.0267,0.3881,0.0848
DIS,2020-12-24,20,0.0039,0.2364,0.0671
DIS,2020-12-25,20,0.0296,0.1575,0.0586
DIS,2020-12-26,20,-0.0414,0.2342,-0.0153
DIS,2020-12-27,20,0.0633,0.2372,0.082
DIS,2020-12-28,20,0.091,0.4678,0.0604
DIS,2020-12-29,20,0.1296,0.4436,0.0574
DIS,2020-12-30,20,-0.0889,0.3392,0.07
DIS,2020-12-31,20,0.0654,0.4983,0.0486
DIS,2021-01-01,20,0.1157,0.2815,0.0144
DIS,2021-01-02,20,0.1002,0.3963,0.0992
DIS,2021-01-03,20,0.0452,0.2495,0.052
DIS,2021-01-04,20,0.1227,0.3811,0.1076
DIS,2021-01-05,20,0.0511,0.3954,0.1117
DIS,2021-01-06,20,0.1024,0.3042,0.0466
DIS,2021-01-07,20,0.0125,0.1957,0.0491
DIS,2021-01-08,20,0.0418,0.2475,0.0202
DIS,2021-01-09,20,0.0579,0.4058,0.0714
DIS,2021-01-10,20,0.059,0.3262,-0.0022
DIS,2021-01-11,20,0.0891,0.2077,0.0901
DIS,2021-01-12,20,0.1164,0.2848,0.0786
DIS,2021-01-13,20,-0.0407,0.1908,0.0922
DIS,2021-01-14,20,0.0782,0.2237,0.0624
DIS,2021-01-15,20,-0.0281,0.2788,0.049
DIS,2021-01-16,20,-0.0773,0.1881,0.0168
DIS,2021-01-17,20,0.0763,0.1971,0.0346
DIS,2021-01-18,20,-0.0445,0.277,0.0446
DIS,2021-01-19,20,-0.1008,0.1091,0.0384
DIS,2021-01-20,20,0.1306,0.4386,0.044
DIS,2021-01-21,20,0.1753,0.3318,0.1022
DIS,2021-01-22,20,0.1533,0.3637,0.1494
DIS,2021-01-23,20,0.1015,0.2799,0.0592
DIS,2021-01-24,20,0.1464,0.2822,0.0626
DIS,2021-01-25,20,0.1159,0.416,0.0727
DIS,2021-01-26,20,-0.0295,0.2867,-0.0142
DIS,2021-01-27,20,0.0714,0.3727,0.0561
DIS,2021-01-28,20,0.2203,0.274,0.1006
DIS,2021-01-29,20,-0.0276,0.3048,-0.0044
DIS,2021-01-30,20,0.0394,0.3939,0.0872
DIS,2021-01-31,20,-0.0798,0.3472,-0.041
DIS,2021-02-01,20,0.1405,0.2783,0.0579
DIS,2021-02-02,20,0.0571,0.1918,0.05
DIS,2021-02-03,20,0.041,0.2555,0.1168
DIS,2021-02-04,20,0.0865,0.4057,0.1063
DIS,2021-02-05,20,0.0695,0.363,0.1108
DIS,2021-02-06,20,0.0853,0.3274,0.1021
DIS,2021-02-07,20,0.0539,0.4273,0.0192
DIS,2021-02-08,20,0.1177,0.3436,0.0273
DIS,2021-02-09,20,0.0176,0.4626,0.0754
DIS,2021-02-10,20,0.019,0.2113,0.0384
DIS,2021-02-11,20,0.0418,0.2476,0.0163
DIS,2021-02-12,20,-0.0969,0.2073,0.0402
DIS,2021-02-13,20,0.1632,0.2222,0.1062
DIS,2021-02-14,20,0.1761,0.3929,0.0732
DIS,2021-02-15,20,0.0479,0.3675,0.0661
DIS,2021-02-16,20,-0.0045,0.3706,0.0225
DIS,2021-02-17,20,-0.0395,0.2916,0.0242
DIS,2021-02-18,20,-0.0928,0.1382,-0.0224
DIS,2021-02-19,20,0.0885,0.386,0.0532
DIS,2021-02-20,20,0.011,0.047,0.073
DIS,2021-02-21,20,-0.0157,0.3507,0.0407
DIS,2021-02-22,20,-0.1025,0.1159,0.072
DIS,2021-02-23,20,-0.0558,0.2568,0.0398
DIS,2021-02-24,20,0.0418,0.2006,0.0649
DIS,2021-02-25,20,0.1125,0.2462,0.0717
DIS,2021-02-26,20,0.0999,0.3585,0.0767
DIS,2021-02-27,20,-0.0769,0.157,0.0844
DIS,2021-02-28,20,0.0427,0.3301,0.0528
DIS,2021-03-01,20,0.1173,0.3446,0.0775
DIS,2021-03-02,20,0.0487,0.2518,0.0082
DIS,2021-03-03,20,-0.0598,0.2218,0.0712
DIS,2021-03-04,20,0.0695,0.2876,0.0033
DIS,2021-03-05,20,-0.0166,0.1953,0.0469
DIS,2021-03-06,20,0.124,0.3255,0.1062
DIS,2021-03-07,20,-0.105,0.4013,0.011
DIS,2021-03-08,20,0.1081,0.4036,0.0827
DIS,2021-03-09,20,0.038,0.2635,0.0895
DIS,2021-03-10,20,-0.0144,0.212,0.0235
DIS,2021-03-11,20,0.0432,0.3752,0.0566
DIS,2021-03-12,20,0.0371,0.3491,0.0849
DIS,2021-03-13,20,0.073,0.2904,0.0781
DIS,2021-03-14,20,-0.034,0.1591,-0.0223
DIS,2021-03-15,20,0.0071,0.4013,0.0104
DIS,2021-03-16,20,0.0581,0.4057,0.0548
DIS,2021-03-17,20,-0.026,0.2962,0.0547
DIS,2021-03-18,20,0.1314,0.2068,0.1154
DIS,2021-03-19,20,0.0691,0.3577,0.0269
DIS,2021-03-20,20,0.0238,0.169,0.0738
DIS,2021-03-21,20,0.0036,0.2167,0.1064
DIS,2021-03-22,20,0.0183,0.4258,0.0668
DIS,2021-03-23,20,-0.0585,0.3144,0.0224
DIS,2021-03-24,20,-0.1994,0.2781,0.0139
DIS,2021-03-25,20,0.017,0.4317,0.0874
DIS,2021-03-26,20,0.0975,0.2845,0.0032
DIS,2021-03-27,20,0.0505,0.2346,0.0514
DIS,2021-03-28,20,-0.0613,0.1926,0.0403
DIS,2021-03-29,20,0.0526,0.1363,0.0553
DIS,2021-03-30,20,-0.0266,0.3587,0.0815
DIS,2021-03-31,20,0.0736,0.2615,0.0862
DIS,2021-04-01,20,0.0443,0.2358,-0.0024
DIS,2021-04-02,20,0.0959,0.2735,0.0702
DIS,2021-04-03,20,0.0696,0.3046,0.0872
DIS,2021-04-04,20,0.0282,0.2193,0.0852
DIS,2021-04-05,20,0.1215,0.3163,0.0767
DIS,2021-04-06,20,0.0014,0.4936,0.0418
DIS,2021-04-07,20,-0.0076,0.2592,0.0141
DIS,2021-04-08,20,-0.1047,0.1972,-0.0754
DIS,2021-04-09,20,-0.0158,0.3495,0.0507
DIS,2021-04-10,20,-0.0427,0.263,0.0708
DIS,2021-04-11,20,0.0673,0.1702,0.0586
DIS,2021-04-12,20,0.0382,0.3289,0.0451
DIS,2021-04-13,20,-0.0385,0.0255,0.0368
DIS,2021-04-14,20,-0.0119,0.0589,0.0652
DIS,2021-04-15,20,-0.0222,0.2898,-0.0332
DIS,2021-04-16,20,0.0799,0.3205,0.0175
DIS,2021-04-17,20,0.0237,0.0683,0.071
DIS,2021-04-18,20,-0.0748,0.3073,0.0571
DIS,2021-04-19,20,-0.0764,0.3826,0.0158
DIS,2021-04-20,20,-0.198,0.1642,0.0622
DIS,2021-04-21,20,0.0048,0.2756,0.0678
DIS,2021-04-22,20,0.0375,0.3214,0.136
DIS,2021-04-23,20,0.1638,0.3465,0.0532
DIS,2021-04-24,20,-0.033,0.2015,0.0942
DIS,2021-04-25,20,0.0168,0.2428,0.101
DIS,2021-04-26,20,-0.0193,0.2321,0.0449
DIS,2021-04-27,20,0.0566,0.3398,0.0408
DIS,2021-04-28,20,0.0154,0.1624,0.0172
DIS,2021-04-29,20,-0.0612,0.2834,0.0687
DIS,2021-04-30,20,-0.0105,0.2423,0.0912
DIS,2021-05-01,20,0.0725,0.219,0.059
DIS,2021-05-02,20,0.1428,0.3004,0.0677
DIS,2021-05-03,20,-0.0108,0.3169,0.0449
DIS,2021-05-04,20,-0.1368,0.1832,0.0162
DIS,2021-05-05,20,0.0155,0.2861,0.0384
DIS,2021-05-06,20,-0.1021,0.2831,-0.0489
DIS,2021-05-07,20,-0.0792,0.3727,0.0281
DIS,2021-05-08,20,-0.0076,0.2091,0.0532
DIS,2021-05-09,20,0.1166,0.3572,0.0726
DIS,2021-05-10,20,-0.0658,0.3059,0.0185
DIS,2021-05-11,20,0.0495,0.1271,0.052
DIS,2021-05-12,20,-0.1595,0.217,-0.0498
DIS,2021-05-13,20,0.0745,0.2991,0.0941
DIS,2021-05-14,20,0.0159,0.0557,0.0632
DIS,2021-05-15,20,0.1049,0.1883,0.0329
DIS,2021-05-16,20,-0.1624,0.1485,0.0529
DIS,2021-05-17,20,-0.0261,0.2703,0.068
DIS,2021-05-18,20,0.1605,0.3842,0.1181
DIS,2021-05-19,20,-0.0406,0.2275,0.1252
DIS,2021-05-20,20,0.0173,0.366,0.0499
DIS,2021-05-21,20,0.0479,0.2374,0.0631
DIS,2021-05-22,20,0.0281,0.1497,0.0646
DIS,2021-05-23,20,-0.0517,0.162,0.0479
DIS,2021-05-24,20,0.0762,0.3496,0.0869
DIS,2021-05-25,20,0.0501,0.2989,0.0202
DIS,2021-05-26,20,0.0528,0.226,0.0298
DIS,2021-05-27,20,0.0113,0.4055,0.0918
DIS,2021-05-28,20,-0.0318,0.2096,-0.0349
DIS,2021-05-29,20,-0.0121,0.3224,0.0432
DIS,2021-05-30,20,0.0199,0.1026,0.0568
DIS,2021-05-31,20,-0.0599,0.2164,0.0734
DIS,2021-06-01,20,0.0645,0.1116,0.044
DIS,2021-06-02,20,-0.0069,0.0838,0.0316
DIS,2021-06-03,20,-0.0567,0.3281,0.0576
DIS,2021-06-04,20,-0.0705,0.1807,0.0263
DIS,2021-06-05,20,0.0191,0.4299,-0.0296
DIS,2021-06-06,20,0.007,0.324,0.016
DIS,2021-06-07,20,0.1113,0.3506,0.0477
DIS,2021-06-08,20,0.0179,0.4879,0.039
DIS,2021-06-09,20,0.1737,0.2869,0.0894
DIS,2021-06-10,20,-0.1289,0.1619,0.0551
DIS,2021-06-11,20,0.0347,0.3063,0.0329
DIS,2021-06-12,20,-0.0511,0.1242,0.1247
DIS,2021-06-13,20,0.0324,0.3428,0.0706
DIS,2021-06-14,20,0.1267,0.3405,0.0564
DIS,2021-06-15,20,-0.0134,0.3675,0.0524
DIS,2021-06-16,20,0.0042,0.3469,0.0504
DIS,2021-06-17,20,0.02,0.3901,0.0217
DIS,2021-06-18,20,0.1348,0.3718,0.0366
DIS,2021-06-19,20,-0.0526,0.2519,0.0258
DIS,2021-06-20,20,-0.0227,0.2795,0.0206
DIS,2021-06-21,20,-0.0048,0.296,0.0512
DIS,2021-06-22,20,0.0422,0.1731,0.0692
DIS,2021-06-23,20,-0.0896,0.0759,0.0394
DIS,2021-06-24,20,0.1902,0.4945,0.1028
DIS,2021-06-25,20,-0.0254,0.2848,0.0053
DIS,2021-06-26,20,0.0491,0.3512,0.0942
DIS,2021-06-27,20,0.1708,0.3093,0.0626
DIS,2021-06-28,20,0.0023,0.3019,0.1098
DIS,2021-06-29,20,-0.0111,0.369,0.0558
DIS,2021-06-30,20,0.0462,0.257,0.0707
DIS,2021-07-01,20,-0.0395,0.0675,-0.0191
DIS,2021-07-02,20,0.0702,0.1621,0.1114
DIS,2021-07-03,20,0.0209,0.3142,0.0861
DIS,2021-07-04,20,-0.0616,0.3759,0.04
DIS,2021-07-05,20,-0.0438,0.1247,0.0496
DIS,2021-07-06,20,-0.0357,0.3113,0.0064
DIS,2021-07-07,20,-0.0164,0.3445,0.1114
DIS,2021-07-08,20,-0.0251,0.326,0.0634
DIS,2021-07-09,20,0.0689,0.0257,0.0521
DIS,2021-07-10,20,-0.0487,0.3657,0.0584
DIS,2021-07-11,20,0.0862,0.2068,0.0444
DIS,2021-07-12,20,0.0744,0.3283,0.0372
DIS,2021-07-13,20,0.1557,0.4829,0.0966
DIS,2021-07-14,20,0.0303,0.2348,-0.0474
DIS,2021-07-15,20,-0.0074,0.2268,-0.0026
DIS,2021-07-16,20,-0.0338,0.2981,-0.0248
DIS,2021-07-17,20,-0.1138,0.0706,0.0404
DIS,2021-07-18,20,0.0015,0.2207,0.065
DIS,2021-07-19,20,-0.135,0.334,0.0346
DIS,2021-07-20,20,-0.0689,0.2171,0.0348
DIS,2021-07-21,20,-0.0464,0.1552,-0.0417
DIS,2021-07-22,20,-0.0693,0.1759,0.0662
DIS,2021-07-23,20,-0.0288,0.1328,0.0068
DIS,2021-07-24,20,0.016,0.4775,0.1336
DIS,2021-07-25,20,-0.0559,0.2416,0.0992
DIS,2021-07-26,20,0.0398,0.3341,0.0676
DIS,2021-07-27,20,-0.0012,0.4098,0.011
DIS,2021-07-28,20,-0.0761,0.0464,-0.0501
DIS,2021-07-29,20,0.0183,0.2708,0.0198
DIS,2021-07-30,20,-0.0847,0.005,-0.0011
DIS,2021-07-31,20,-0.0432,0.1208,0.0852
DIS,2021-08-01,20,-0.0397,0.1387,0.0643
DIS,2021-08-02,20,0.118,0.3336,0.0501
DIS,2021-08-03,20,-0.0328,0.0732,0.0141
DIS,2021-08-04,20,-0.0527,0.2535,0.0228
DIS,2021-08-05,20,0.0322,0.325,0.1263
DIS,2021-08-06,20,0.0187,0.312,0.0577
DIS,2021-08-07,20,0.0362,0.1308,0.0353
DIS,2021-08-08,20,0.0618,0.2673,0.0614
DIS,2021-08-09,20,-0.0366,0.1848,0.0556
DIS,2021-08-10,20,0.003,0.2462,0.023
DIS,2021-08-11,20,0.0014,0.2058,0.0288
DIS,2021-08-12,20,0.0599,0.3892,0.1185
DIS,2021-08-13,20,-0.065,0.353,0.0271
DIS,2021-08-14,20,0.0941,0.1535,0.1084
DIS,2021-08-15,20,0.0557,0.2868,0.0562
DIS,2021-08-16,20,-0.1052,0.1409,0.0724
DIS,2021-08-17,20,0.0291,0.3447,0.0778
DIS,2021-08-18,20,-0.0429,0.2003,0.0206
DIS,2021-08-19,20,-0.0399,0.1871,0.0113
DIS,2021-08-20,20,0.011,0.2415,0.118
DIS,2021-08-21,20,0.1085,0.3205,0.1434
DIS,2021-08-22,20,0.0169,0.2347,0.0648
DIS,2021-08-23,20,-0.0393,0.1711,0.0507
DIS,2021-08-24,20,-0.0199,0.2704,0.0453
DIS,2021-08-25,20,-0.0746,0.1895,0.0607
DIS,2021-08-26,20,-0.0805,0.2895,0.0334
DIS,2021-08-27,20,0.0318,0.1722,0.0822
DIS,2021-08-28,20,0.0724,0.1657,0.0308
DIS,2021-08-29,20,0.096,0.3125,0.0878
DIS,2021-08-30,20,0.0078,0.2758,0.1794
DIS,2021-08-31,20,0.0107,0.2118,0.1058
DIS,2021-09-01,20,-0.0366,0.0784,0.0277
DIS,2021-09-02,20,-0.1055,0.3061,-0.063
DIS,2021-09-03,20,-0.0572,0.3453,-0.0052
DIS,2021-09-04,20,-0.0491,0.0205,0.0312
DIS,2021-09-05,20,0.0067,0.2268,0.0627
DIS,2021-09-06,20,-0.0973,0.1362,-0.0187
DIS,2021-09-07,20,0.0899,0.4273,0.0044
DIS,2021-09-08,20,0.0517,0.3549,0.054
DIS,2021-09-09,20,-0.0361,0.1694,0.036
DIS,2021-09-10,20,-0.0203,0.2978,0.067
DIS,2021-09-11,20,-0.061,0.1267,0.034
DIS,2021-09-12,20,0.138,0.09,0.0684
DIS,2021-09-13,20,-0.0165,0.1284,0.0222
DIS,2021-09-14,20,-0.0286,0.0863,0.0798
DIS,2021-09-15,20,-0.0347,0.166,0.0581
DIS,2021-09-16,20,-0.0155,0.0038,0.036
DIS,2021-09-17,20,-0.1176,0.2085,0.0746
DIS,2021-09-18,20,-0.0018,0.1033,0.0982
DIS,2021-09-19,20,-0.0274,0.1455,0.0548
DIS,2021-09-20,20,-0.0593,0.1902,0.1069
DIS,2021-09-21,20,-0.1488,0.0968,0.0039
DIS,2021-09-22,20,0.1181,0.1289,0.1604
DIS,2021-09-23,20,0.0821,0.1485,0.0086
DIS,2021-09-24,20,-0.0513,0.2378,0.0093
DIS,2021-09-25,20,-0.0465,0.1166,0.1325
DIS,2021-09-26,20,-0.0023,0.1381,0.0819
DIS,2021-09-27,20,0.0871,0.2689,0.1252
DIS,2021-09-28,20,-0.0397,0.1975,0.0458
DIS,2021-09-29,20,-0.011,0.27,-0.044
DIS,2021-09-30,20,-0.0946,0.1909,-0.0312
DIS,2021-10-01,20,-0.0779,-0.0082,0.0722
DIS,2021-10-02,20,0.0411,0.164,0.0985
DIS,2021-10-03,20,0.1672,0.192,0.1082
DIS,2021-10-04,20,0.042,0.0909,0.0329
DIS,2021-10-05,20,-0.0598,0.0971,0.0596
DIS,2021-10-06,20,-0.09,0.0546,0.0313
DIS,2021-10-07,20,0.041,0.1269,0.0897
DIS,2021-10-08,20,-0.0287,0.1227,0.063
DIS,2021-10-09,20,0.1036,0.1732,0.0452
DIS,2021-10-10,20,-0.0548,0.0907,0.0676
DIS,2021-10-11,20,-0.0637,0.0875,0.0141
DIS,2021-10-12,20,-0.0584,0.1942,0.0502
DIS,2021-10-13,20,0.053,0.2424,0.0711
DIS,2021-10-14,20,-0.0619,0.08,0.0003
DIS,2021-10-15,20,-0.0879,0.2599,-0.0365
DIS,2021-10-16,20,0.1043,0.0641,0.0584
DIS,2021-10-17,20,0.1282,0.2704,0.054
DIS,2021-10-18,20,-0.0665,0.2413,0.015
DIS,2021-10-19,20,0.0357,0.3621,0.074
DIS,2021-10-20,20,-0.0052,0.0084,0.0865
DIS,2021-10-21,20,0.0091,0.2897,0.0188
DIS,2021-10-22,20,-0.0257,0.2597,-0.0454
DIS,2021-10-23,20,0.0781,0.1958,0.0104
DIS,2021-10-24,20,-0.0186,0.2564,0.083
DIS,2021-10-25,20,0.0631,0.5221,0.1008
DIS,2021-10-26,20,0.0379,0.2456,0.1699
DIS,2021-10-27,20,-0.0091,0.2331,0.0198
DIS,2021-10-28,20,-0.0216,-0.0918,0.024
DIS,2021-10-29,20,-0.0514,0.1387,-0.0013
DIS,2021-10-30,20,0.1062,0.1693,0.078
DIS,2021-10-31,20,0.1284,0.4142,0.1231
DIS,2021-11-01,20,0.0646,0.4521,0.0322
DIS,2021-11-02,20,-0.0067,0.0619,0.0846
DIS,2021-11-03,20,-0.0155,0.3087,0.087
DIS,2021-11-04,20,-0.1379,0.0432,0.028
DIS,2021-11-05,20,-0.0901,0.1913,0.0562
DIS,2021-11-06,20,-0.0267,0.1251,0.055
DIS,2021-11-07,20,0.0,0.3479,0.0372
DIS,2021-11-08,20,0.0928,0.2874,0.1092
DIS,2021-11-09,20,-0.0675,0.2306,0.0823
DIS,2021-11-10,20,0.0608,0.2891,0.0093
DIS,2021-11-11,20,-0.0713,-0.0393,0.0226
DIS,2021-11-12,20,0.0453,0.4017,0.0173
DIS,2021-11-13,20,-0.0473,0.153,-0.0013
DIS,2021-11-14,20,-0.0435,0.0019,0.0656
DIS,2021-11-15,20,0.0454,0.3072,0.0833
DIS,2021-11-16,20,-0.0939,0.2484,-0.0144
DIS,2021-11-17,20,-0.1422,0.2068,-0.0358
DIS,2021-11-18,20,-0.0653,0.0033,0.004
DIS,2021-11-19,20,-0.0524,0.3727,-0.0199
DIS,2021-11-20,20,-0.0312,0.088,0.0426
DIS,2021-11-21,20,0.0474,0.3883,0.0387
DIS,2021-11-22,20,0.009,0.491,0.052
DIS,2021-11-23,20,-0.0924,0.1263,-0.0131
DIS,2021-11-24,20,-0.0968,0.0356,-0.0003
DIS,2021-11-25,20,-0.0472,0.1774,0.0711
DIS,2021-11-26,20,-0.0093,0.2876,0.0523
DIS,2021-11-27,20,-0.1292,0.0382,-0.0112
DIS,2021-11-28,20,-0.072,0.1576,0.0655
DIS,2021-11-29,20,-0.0279,0.3427,0.0665
DIS,2021-11-30,20,-0.2312,-0.1052,-0.0074
DIS,2021-12-01,20,-0.0077,0.2579,0.0226
DIS,2021-12-02,20,0.0343,0.3456,-0.0135
DIS,2021-12-03,20,-0.0409,0.2158,0.0364
DIS,2021-12-04,20,-0.1234,0.2426,0.0415
DIS,2021-12-05,20,0.0755,0.1289,0.076
DIS,2021-12-06,20,0.0089,0.0992,-0.0558
DIS,2021-12-07,20,-0.0852,0.0323,-0.0426
DIS,2021-12-08,20,0.1812,0.5971,0.031
DIS,2021-12-09,20,-0.0537,0.295,0.0402
DIS,2021-12-10,20,-0.0581,0.2459,0.05
DIS,2021-12-11,20,0.0004,0.109,-0.035
DIS,2021-12-12,20,0.0271,0.0846,0.0418
DIS,2021-12-13,20,-0.013,0.1328,0.065
DIS,2021-12-14,20,-0.063,0.3871,0.038
DIS,2021-12-15,20,-0.0972,0.3199,0.0236
DIS,2021-12-16,20,-0.0258,0.2549,0.0901
DIS,2021-12-17,20,0.0325,0.2166,-0.0084
DIS,2021-12-18,20,0.032,0.1902,0.0178
DIS,2021-12-19,20,0.0473,0.1738,0.0444
DIS,2021-12-20,20,-0.0165,0.1474,0.0205
DIS,2021-12-21,20,0.0815,0.029,0.0632
DIS,2021-12-22,20,0.1665,0.069,0.0711
DIS,2021-12-23,20,-0.0466,0.1684,0.082
DIS,2021-12-24,20,0.0373,0.1782,0.0872
DIS,2021-12-25,20,0.0338,0.0544,0.0354
DIS,2021-12-26,20,-0.0151,0.3656,0.0036
DIS,2021-12-27,20,0.0233,0.212,0.0268
DIS,2021-12-28,20,0.0082,0.3034,-0.0071
DIS,2021-12-29,20,0.0452,0.2273,0.0481
DIS,2021-12-30,20,-0.0713,0.0801,0.0691
DIS,2021-12-31,20,0.0059,0.0969,0.0357
DIS,2022-01-01,20,-0.0305,0.2923,0.0193
DIS,2022-01-02,20,0.1665,0.2859,0.0372
DIS,2022-01-03,20,-0.0218,0.09,0.0493
DIS,2022-01-04,20,-0.0324,0.2327,0.0671
DIS,2022-01-05,20,0.0604,0.2993,0.0774
DIS,2022-01-06,20,-0.0048,0.2344,0.0151
DIS,2022-01-07,20,0.0718,0.3363,0.0047
DIS,2022-01-08,20,0.0648,0.2498,0.0613
DIS,2022-01-09,20,0.0762,0.3257,0.0805
DIS,2022-01-10,20,-0.0224,0.033,0.0706
DIS,2022-01-11,20,0.0421,0.2566,0.0178
DIS,2022-01-12,20,-0.0864,0.0364,0.0097
DIS,2022-01-13,20,-0.006,0.124,0.0259
DIS,2022-01-14,20,-0.0446,0.309,0.0422
DIS,2022-01-15,20,0.0027,0.1653,-0.0125
DIS,2022-01-16,20,-0.1259,-0.0173,0.0668
DIS,2022-01-17,20,0.006,0.2783,0.0782
DIS,2022-01-18,20,0.0074,0.4033,0.0782
DIS,2022-01-19,20,-0.0269,0.2202,0.0244
DIS,2022-01-20,20,-0.0793,0.0913,-0.0588
DIS,2022-01-21,20,-0.222,0.1677,0.0366
DIS,2022-01-22,20,-0.0916,0.136,0.0311
DIS,2022-01-23,20,-0.2039,0.4002,-0.0059
DIS,2022-01-24,20,-0.0749,0.1288,-0.0057
DIS,2022-01-25,20,-0.0351,0.0523,-0.0023
DIS,2022-01-26,20,-0.0829,0.1418,0.0662
DIS,2022-01-27,20,-0.0309,0.0767,0.0425
DIS,2022-01-28,20,0.0167,0.2297,0.0322
DIS,2022-01-29,20,0.071,0.2089,0.036
DIS,2022-01-30,20,0.0678,0.1127,0.0291
DIS,2022-01-31,20,0.0536,0.184,0.066
DIS,2022-02-01,20,0.0508,0.2092,0.0176
DIS,2022-02-02,20,-0.0194,0.3851,0.015
DIS,2022-02-03,20,-0.0838,0.295,0.05
DIS,2022-02-04,20,-0.1253,0.3587,0.0098
DIS,2022-02-05,20,-0.0599,0.0664,0.0344
DIS,2022-02-06,20,0.0404,0.2995,0.0542
DIS,2022-02-07,20,0.0804,0.4299,0.0285
DIS,2022-02-08,20,-0.1098,0.1965,0.063
DIS,2022-02-09,20,-0.0912,-0.0358,0.1108
DIS,2022-02-10,20,0.0174,0.439,-0.0002
DIS,2022-02-11,20,0.0821,0.2602,0.0516
DIS,2022-02-12,20,-0.0158,0.0891,0.0965
DIS,2022-02-13,20,-0.0258,0.2835,0.1123
DIS,2022-02-14,20,0.0388,0.282,0.0198
DIS,2022-02-15,20,-0.0137,0.3076,0.0384
DIS,2022-02-16,20,-0.0126,0.3591,0.0331
DIS,2022-02-17,20,0.0613,0.2769,0.095
DIS,2022-02-18,20,-0.0635,0.213,0.0514
DIS,2022-02-19,20,0.0522,0.3369,0.0525
DIS,2022-02-20,20,-0.0639,0.2904,0.0374
DIS,2022-02-21,20,-0.01,0.3654,0.0317
DIS,2022-02-22,20,0.0302,0.3622,0.0448
DIS,2022-02-23,20,-0.1029,0.2099,0.0409
DIS,2022-02-24,20,-0.0128,0.3778,0.0582
DIS,2022-02-25,20,-0.0669,0.2257,0.013
DIS,2022-02-26,20,0.0589,0.1994,0.039
DIS,2022-02-27,20,-0.0671,0.1326,-0.0413
DIS,2022-02-28,20,-0.0796,0.2477,-0.0654
DIS,2022-03-01,20,-0.0996,0.1468,-0.036
DIS,2022-03-02,20,0.0023,0.0754,0.0202
DIS,2022-03-03,20,-0.1201,0.2697,-0.0432
DIS,2022-03-04,20,0.009,0.1582,0.0157
DIS,2022-03-05,20,0.0302,0.2326,0.08
DIS,2022-03-06,20,-0.0912,0.0359,0.0163
DIS,2022-03-07,20,-0.1442,0.186,0.0187
DIS,2022-03-08,20,-0.0959,0.2112,-0.0237
DIS,2022-03-09,20,-0.0877,0.2305,-0.0418
DIS,2022-03-10,20,-0.2229,0.1114,-0.0436
DIS,2022-03-11,20,-0.0999,0.2122,-0.0342
DIS,2022-03-12,20,-0.0417,0.171,0.1072
DIS,2022-03-13,20,-0.0579,0.1465,0.0362
